pas_id	chrom	start	end	strand	assigned_gene_id	n_samestrand_gene_bodies	gene_name	gene_biotype	n_pairs_replicated	max_patient_support	max_abs_effect	disclosure
81722	11	65571765	65571768	+	ENSG00000173465	1	ZNRD2	protein_coding	6	3	0.52616	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
81780	11	65719683	65719718	-	ENSG00000172922	1	RNASEH2C	protein_coding	1	3	0.60469	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
81958	11	66068891	66068892	+	ENSG00000087365	1	SF3B2	protein_coding	3	5	0.50002	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
82075	11	66244725	66244747	+	ENSG00000175115	1	PACS1	protein_coding	2	2	0.48978	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
82223	11	66646403	66646560	+	ENSG00000248643	2	RBM14-RBM4	protein_coding	1	2	0.19663	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
82328	11	66842868	66843325	+	ENSG00000173715	2	C11orf80	protein_coding	1	3	0.63119	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
82580	11	67398182	67398183	-	ENSG00000172531	1	PPP1CA	protein_coding	2	2	0.30005	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
82587	11	67409659	67410089	+	ENSG00000175463	1	TBC1D10C	protein_coding	1	2	0.77500	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
82600	11	67435509	67435643	-	ENSG00000172725	2	CORO1B	protein_coding	21	9	0.90065	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
82605	11	67437997	67438051	-	ENSG00000172725	1	CORO1B	protein_coding	23	8	0.90299	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
82752	11	68052845	68053259	-	ENSG00000110721	1	CHKA	protein_coding	3	4	0.42361	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
82980	11	68614078	68614595	+	ENSG00000110075	1	PPP6R3	protein_coding	2	2	0.21629	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
82981	11	68614925	68615334	+	ENSG00000110075	1	PPP6R3	protein_coding	4	5	0.30017	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
83127	11	69653584	69654474	+	ENSG00000110092	1	CCND1	protein_coding	2	3	0.47800	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
83537	11	71996982	71997601	+	ENSG00000137522	1	RNF121	protein_coding	2	3	0.57424	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
83540	11	72002863	72002864	-	ENSG00000137497	1	NUMA1	protein_coding	1	2	0.22826	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
83695	11	72685068	72685074	-	ENSG00000186635	1	ARAP1	protein_coding	3	4	0.53556	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
83758	11	72829341	72829638	+	ENSG00000168010	1	ATG16L2	protein_coding	2	2	0.65334	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
84100	11	73675746	73677878	-	ENSG00000175582	1	RAB6A	protein_coding	2	3	0.45047	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
84564	11	74976972	74977154	+	ENSG00000118363	1	SPCS2	protein_coding	8	6	0.59366	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
84565	11	74977396	74977422	+	ENSG00000118363	1	SPCS2	protein_coding	4	2	0.33965	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
84566	11	74977543	74977778	+	ENSG00000118363	1	SPCS2	protein_coding	3	3	0.27560	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
84636	11	75265441	75266180	-	ENSG00000137486	1	ARRB1	protein_coding	2	2	0.56496	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
84692	11	75405691	75405769	+	ENSG00000149273	1	RPS3	protein_coding	2	3	0.39822	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
84704	11	75421822	75422302	+	ENSG00000149273	1	RPS3	protein_coding	3	4	0.14797	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
84708	11	75434639	75434981	-	ENSG00000158555	1	GDPD5	protein_coding	1	2	0.68056	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
85093	11	77020299	77020850	+	ENSG00000078124	1	ACER3	protein_coding	2	2	0.46571	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
85096	11	77022359	77024206	+	ENSG00000078124	1	ACER3	protein_coding	1	2	0.37976	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
85136	11	77321550	77322392	-	ENSG00000149269	1	PAK1	protein_coding	3	4	0.42818	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
85137	11	77322885	77323041	-	ENSG00000149269	1	PAK1	protein_coding	3	2	0.42934	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
85264	11	77659998	77660371	-	ENSG00000048649	1	RSF1	protein_coding	1	2	0.08226	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
86012	11	83184780	83185206	+	ENSG00000165494	1	PCF11	protein_coding	2	2	0.28785	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
86013	11	83185470	83185794	+	ENSG00000165494	1	PCF11	protein_coding	1	2	0.34061	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
86314	11	85660972	85661490	-	ENSG00000137504	1	CREBZF	protein_coding	1	2	0.40208	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
86330	11	85694226	85695245	-	ENSG00000137501	1	SYTL2	protein_coding	2	3	0.69676	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
86400	11	85957451	85957800	-	ENSG00000073921	1	PICALM	protein_coding	3	3	0.32741	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
86578	11	86344448	86344751	+	ENSG00000149196	1	HIKESHI	protein_coding	1	2	0.28020	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
86918	11	88293591	88293850	-	ENSG00000109861	1	CTSC	protein_coding	11	6	0.43763	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
86942	11	88325963	88326172	-	ENSG00000109861	1	CTSC	protein_coding	9	6	0.55595	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
87260	11	93478692	93478704	-	ENSG00000166002	1	SMCO4	protein_coding	1	2	0.46399	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
87261	11	93478832	93478927	-	ENSG00000166002	1	SMCO4	protein_coding	2	2	0.32032	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
87313	11	93735919	93736195	-	ENSG00000166012	1	TAF1D	protein_coding	1	2	0.23573	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
87339	11	93761594	93763084	+	ENSG00000182919	2	C11orf54	protein_coding	4	5	0.66099	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
87541	11	95132158	95132645	+	ENSG00000149218	1	ENDOD1	protein_coding	1	2	0.47907	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
87556	11	95165539	95165978	-	ENSG00000149212	1	SESN3	protein_coding	1	3	0.40180	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
87737	11	95976595	95977345	-	ENSG00000184384	1	MAML2	protein_coding	2	3	0.21707	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
88365	11	102396331	102396429	-	ENSG00000152558	1	TMEM123	protein_coding	1	2	0.43659	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
88373	11	102398277	102398291	-	ENSG00000152558	1	TMEM123	protein_coding	2	3	0.24784	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
88768	11	105041560	105041636	-	ENSG00000204397	1	CARD16	protein_coding	2	2	0.25724	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
89087	11	108106281	108107037	+	ENSG00000166266	1	CUL5	protein_coding	1	2	0.34114	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
89116	11	108147523	108147603	+	ENSG00000075239	1	ACAT1	protein_coding	8	5	0.55145	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
89474	11	110229436	110230033	-	ENSG00000137710	1	RDX	protein_coding	2	3	0.42737	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
89544	11	110463001	110463256	+	ENSG00000137714	1	FDX1	protein_coding	1	2	0.43118	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
89723	11	111725560	111726064	+	ENSG00000170145	1	SIK2	protein_coding	1	2	0.16058	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
89727	11	111730292	111730855	+	ENSG00000170145	1	SIK2	protein_coding	2	4	0.14825	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
90188	11	114255348	114255983	+	ENSG00000109906	1	ZBTB16	protein_coding	2	2	0.42863	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
90313	11	115173624	115174621	-	ENSG00000182985	1	CADM1	protein_coding	1	2	0.71494	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
90488	11	116843409	116843908	-	ENSG00000160584	1	SIK3	protein_coding	3	4	0.08096	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
90490	11	116845146	116845629	-	ENSG00000160584	1	SIK3	protein_coding	1	2	0.09013	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
90785	11	117205071	117205553	-	ENSG00000160613	1	PCSK7	protein_coding	1	2	0.36596	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
90912	11	117986491	117987469	+	ENSG00000110324	1	IL10RA	protein_coding	1	2	0.29417	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
90926	11	118001476	118001524	+	ENSG00000110324	1	IL10RA	protein_coding	2	2	0.45934	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
90970	11	118193842	118193968	-	ENSG00000160593	1	JAML	protein_coding	2	3	0.29539	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
90988	11	118226689	118227139	-	ENSG00000160588	1	MPZL3	protein_coding	1	2	0.28775	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
91093	11	118399204	118399211	+	ENSG00000110344	1	UBE4A	protein_coding	4	4	0.61112	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
91116	11	118448999	118449995	+	ENSG00000285827	2	AP001267.5	protein_coding	2	2	0.16850	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
91244	11	118658027	118658028	+	ENSG00000019144	1	PHLDB1	protein_coding	3	2	0.94444	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
91278	11	118747762	118749033	-	ENSG00000110367	1	DDX6	protein_coding	2	4	0.40253	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
91402	11	119015367	119016074	-	ENSG00000118181	1	RPS25	protein_coding	3	2	0.26295	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
91588	11	119418804	119419420	-	ENSG00000154096	1	THY1	protein_coding	2	2	0.91764	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
92140	11	122810781	122811166	+	ENSG00000154127	1	UBASH3B	protein_coding	1	2	0.32140	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
92326	11	123435431	123435711	+	ENSG00000023171	1	GRAMD1B	protein_coding	1	2	0.32177	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
92523	11	125088840	125089235	+	ENSG00000134955	1	SLC37A2	protein_coding	1	2	0.39560	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
92685	11	126277631	126278127	+	ENSG00000110074	1	FOXRED1	protein_coding	1	2	0.79455	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
92829	11	128461629	128462488	-	ENSG00000134954	1	ETS1	protein_coding	1	2	0.31177	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
92942	11	128811400	128812416	+	ENSG00000151702	1	FLI1	protein_coding	1	4	0.38635	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
93213	11	130121741	130121809	+	ENSG00000084234	1	APLP2	protein_coding	2	3	0.38111	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
93226	11	130144719	130144805	+	ENSG00000084234	1	APLP2	protein_coding	15	7	0.67939	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
93253	11	130209912	130210362	+	ENSG00000149418	1	ST14	protein_coding	2	2	0.31245	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
93258	11	130226676	130227092	-	ENSG00000196323	1	ZBTB44	protein_coding	1	2	0.25829	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
94014	12	908972	909987	+	ENSG00000060237	1	WNK1	protein_coding	6	4	0.47431	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
94017	12	911241	911319	+	ENSG00000060237	1	WNK1	protein_coding	4	3	0.35835	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
94018	12	911449	911452	+	ENSG00000060237	1	WNK1	protein_coding	2	3	0.18773	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
94259	12	1495513	1495931	+	ENSG00000082805	1	ERC1	protein_coding	1	2	0.20474	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
94385	12	1788242	1788674	+	ENSG00000006831	1	ADIPOR2	protein_coding	3	3	0.53922	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
94888	12	4352717	4353488	+	ENSG00000285901	2	AC008012.1	protein_coding	3	3	0.48024	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95119	12	6237979	6237984	+	ENSG00000010278	1	CD9	protein_coding	7	4	0.74783	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95120	12	6238092	6238261	+	ENSG00000010278	1	CD9	protein_coding	2	3	0.26460	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95361	12	6650552	6650592	-	ENSG00000111653	1	ING4	protein_coding	1	3	0.38300	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95505	12	6913971	6914229	+	ENSG00000010626	2	LRRC23	protein_coding	1	2	0.27249	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95517	12	6941956	6942321	+	ENSG00000111676	1	ATN1	protein_coding	9	7	0.48442	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95534	12	6961313	6961381	+	ENSG00000111679	1	PTPN6	protein_coding	5	5	0.50379	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95549	12	6976175	6976605	-	ENSG00000111684	1	LPCAT3	protein_coding	5	4	0.49751	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95608	12	7080198	7080219	-	ENSG00000159403	1	C1R	protein_coding	2	3	0.61369	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95780	12	7919227	7919987	-	ENSG00000059804	1	SLC2A3	protein_coding	3	3	0.36236	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95781	12	7920542	7920549	-	ENSG00000059804	1	SLC2A3	protein_coding	2	3	0.28554	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
95782	12	7920768	7920828	-	ENSG00000059804	1	SLC2A3	protein_coding	1	2	0.23802	own-gene 3'UTR verified vs GTF; audit only, not a published ranked list (20 disclosure 1, issue #99)
